;Auzeville_PP_2011_M13;Auzeville_PP_2011_M14;Auzeville_PP_2011_M15;Auzeville_PP_2011_M16;Auzeville_SGs_2007_M36;Auzeville_SGs_2007_M37;Auzeville_SGs_2007_M38;Auzeville_SGs_2007_M39;Auzeville_SGs_2007_M40;Auzeville_SGs_2007_M42;Auzeville_SGs_2007_M44;Auzeville_SGs_2007_M45;Auzeville_SGs_2007_M47;Auzeville_SGs_2007_M50;Auzeville_TE_2006_M10;Auzeville_TE_2006_M8;Auzeville_TE_2006_M9;Auzeville_TO_2013_M36;Auzeville_TO_2013_M37;Auzeville_TO_2013_M39;Auzeville_TO_2013_M40;Auzeville_TO_2013_M45;Auzeville_TO_2013_M47;Auzeville_TO_2013_M48;Auzeville_TO_2013_M51;Auzeville_TO_2013_M53;Auzeville_TO_2013_M57;Auzeville_TO_2013_M58;Auzeville_TO_2013_M63;Auzeville_TO_2013_M64;Auzeville_ZN_2012_M23;Auzeville_ZN_2012_M24;Auzeville_ZN_2012_M25;Auzeville_ZN_2012_M26;Auzeville_ZN_2012_M27;Auzeville_ZN_2012_M28;Auzeville_ZN_2012_M29;Auzeville_ZN_2012_M30;Auzeville_ZN_2012_M31;Auzeville_ZN_2012_M32;Auzeville_ZN_2012_M33;Auzeville_ZN_2012_M34;Auzeville_ZN_2012_M35;Auzeville_ZN_2012_M36;Auzeville_ZN_2012_M37;Auzeville_ZN_2012_M38;Auzeville_ZN_2012_M39;Auzeville_ZN_2012_M40;Auzeville_cochard_2010_M21;Auzeville_cochard_2010_M22;Auzeville_cochard_2010_M23;Auzeville_cochard_2010_M24;Auzeville_cochard_2010_M25;Auzeville_cochard_2010_M26;Auzeville_cochard_2010_M27;Auzeville_cochard_2010_M28;Auzeville_cochard_2010_M29;Auzeville_cochard_2010_M30;Auzeville_cochard_2010_M31;Auzeville_cochard_2010_M32;Auzeville_cochard_2010_M33;Auzeville_cochard_2010_M34;Auzeville_cochard_2010_M35;Auzeville_cochard_2010_M36;Auzeville_cochard_2010_M37;Auzeville_cochard_2010_M38;Auzeville_cochard_2010_M39;Auzeville_cochard_2010_M40
90;0.01616181303730224;0.030142401711425126;0.03483513804681393;0.02010753895465811;0.05868209562256277;0.04966253016665756;0.05319912165223839;0.03559599237943789;0.04314329440684528;0.06466054811432853;0.05838624816560789;0.045192676043628754;0.02706435165973209;0.062543863177003;0.0517043304725362;0.025663151854849797;0.038315469809098834;-0.00295744761135619;0.018438887255009084;0.008598204232029616;0.009449313679740612;0.01149710482562033;0.004273902314461953;0.011346329407044164;0.013811602338813733;0.007993146029514786;0.013715578206163759;-0.00030640249574820366;0.01022823436918241;0.012858167323300695;0.004777161718028111;0.014680789454290855;0.012318775453907305;0.021668320250874284;0.02295103636249063;0.005840324752002968;0.007947722984072647;0.013088938308237263;0.011634110204250536;0.014709430794392742;0.010331918132966578;0.026491139574930433;0.0029161461712735592;0.03457562150163729;0.00616270095506205;0.03781317430060627;0.036178771886757666;0.037190753806184196;0.018734889019245582;0.015000473423013583;0.022307701437260352;0.03594701471113959;0.003825994819459444;0.018329845789602617;0.022400796238349008;0.042846393841805774;0.008393851491209414;0.01774517759433203;0.021950052271904053;0.0349208417500082;0.02611172555807162;0.014563915427885377;0.02401394165847015;0.03527666736784463;0.02080865289214673;0.014087925756903097;0.019295578034498773;0.038090242570972155
91;0.013430684508737745;0.026166667375514985;0.030652035450033033;0.018277086979839208;0.05909044694029486;0.04997206717785052;0.05354438529643635;0.03574851850526839;0.04334633878666683;0.06508933074807333;0.058739964526495214;0.04538274268693043;0.027213875768135276;0.06301502864626318;0.053478882021819274;0.026262871211617633;0.039470339010609035;-0.0029229912361508625;0.01854866183713899;0.008685959372133734;0.009568898854338537;0.011583956505367754;0.004421440247265707;0.01135606600040684;0.013824598217823891;0.008013094541430066;0.013876395228125449;-0.000319206994292609;0.01015538446481662;0.012942374428810521;0.004892893089905259;0.015832107479403723;0.01308520715325201;0.023617003462688135;0.02459777129299856;0.006023823168777254;0.00846778922648217;0.013993079975900824;0.01175165538937184;0.01573683402846976;0.011079596178003026;0.028615011051448813;0.0029507009290594965;0.03696129562172401;0.006279497063939099;0.04107763688078658;0.039200031382945144;0.04021541766212988;0.018144255843323576;0.015612738486098232;0.022948337395875207;0.0347226356198298;0.0017442524782489421;0.0188293916819684;0.023038646765773496;0.04330878430092189;0.005198159090997301;0.01796658958263464;0.022409797903553796;0.034022624228440934;0.025617516456070577;0.015065438569241918;0.02482382024603713;0.03505733403075828;0.021682313572697565;0.014268865192196944;0.01943992075603762;0.03809405674856636
92;0.010681088050650045;0.02201300509992099;0.02627067307701214;0.016367752186132734;0.05940196977902468;0.0502008550324573;0.05379587282616538;0.03584722583368538;0.043488171758341077;0.06539792571390413;0.059008675944860256;0.0454938227302244;0.027319618028034065;0.06338423871051035;0.05503246528963435;0.026729138399643415;0.04045484487135642;-0.00281369814917809;0.018542192500295984;0.008740525081532446;0.009659107375647902;0.011615852459928577;0.004598019098317696;0.011366572979145673;0.01375251467355787;0.008001251337256432;0.013982060660885254;-0.0002888967749166138;0.009997309647896024;0.012964733726406608;0.005005902666438022;0.017039323032269516;0.013873002271518553;0.02567031649901491;0.02631266423135803;0.006206349431136904;0.009014708699746687;0.014938119130255723;0.011844287013824117;0.016806207630987946;0.011861065698656026;0.030837445844411615;0.0029832753995637507;0.03946256744567744;0.00639276355102858;0.04453944310785107;0.04237916330055658;0.043392240319935604;0.017605470789327615;0.01624565314424764;0.02360476862566152;0.03364853658727518;1.5434314720286224e-05;0.019346134824111294;0.023693128676818054;0.04359410610111869;0.002555550212352653;0.018193649019724978;0.022881743229497875;0.0332315521125115;0.0251484546428824;0.015582178611349695;0.025656343970898554;0.03479413135394571;0.022308722560400618;0.01445503994390207;0.01958112332019879;0.03801144576931903
93;0.008011944468584442;0.017859351685848512;0.02188084417377989;0.01446093658721992;0.05962556168609745;0.050356226819127325;0.053962060391122835;0.03589684991353659;0.04357426232571382;0.06559715589467707;0.05920017883250539;0.04553276997378308;0.027385503617452622;0.06366097774520907;0.056303014691059694;0.02703118819946182;0.04122414490835591;-0.002622855664817958;0.018407194912731795;0.008757754388607097;0.009715793460277344;0.011586588847696477;0.00480472645382829;0.01137795802226127;0.013587124658281713;0.00795437111758407;0.01402551306763733;-0.00021123938726513858;0.009746742485646998;0.012918416907294561;0.005111836336967934;0.018287190993511115;0.014666671976631407;0.02780571169962537;0.028069953746982068;0.006382143953309716;0.009582201654662281;0.015911123739767552;0.011899929557098288;0.017901304655770778;0.012665602509219664;0.03312873078191503;0.0030138641289512436;0.04204795435784381;0.006497840316261161;0.04816847083007236;0.045679873826330875;0.04668292089120907;0.017104857161636122;0.01690025905368575;0.024277241513328995;0.032686970599797416;-0.0014257682912630631;0.019880916488800526;0.02436460710795818;0.04374302475751901;0.0003218637564970095;0.01842644008539529;0.02336615288336663;0.03252061345113222;0.02469709832792466;0.016114736225505855;0.026512215817674045;0.03449583545307644;0.022745547687257783;0.0146466038465074;0.019718301865555343;0.03786139476175565
94;0.005491954483268557;0.013839952181347925;0.017626322383754944;0.012617758159237935;0.059768594451888424;0.05044425038821565;0.0540499587715062;0.03590129775568185;0.04360912992518773;0.06569597403547212;0.0593209334163558;0.045505233803777356;0.027414774809098708;0.06385311342455324;0.05721808956235375;0.02713408735206091;0.04172637713718763;-0.0023451330153505534;0.018133350871084697;0.008733998154813849;0.00973520481525858;0.011490851876387098;0.005041959098249449;0.0113903518761167;0.013321715081259122;0.007869757200166028;0.014000501770550344;-8.12323220160116e-05;0.009398028045925988;0.012797612429989114;0.005204871480930351;0.019552717019574062;0.015444204501859682;0.02998869080830402;0.029831736728306302;0.006543362716783074;0.010160461159970047;0.01689269143611466;0.01190358280200976;0.018998224171831835;0.01347717997721165;0.03544460669344529;0.003042486159554658;0.044669443188225966;0.0065885234272949345;0.05191594825722534;0.04904664714148632;0.05002936008678949;0.01663280553731239;0.0175773628347613;0.02496545415355067;0.03181174661323616;-0.002656261320865605;0.02043426809425486;0.02505292326681685;0.04378305648216152;-0.0015718856673345716;0.018664787643638547;0.023862851121554618;0.03187105188913275;0.02425808185509637;0.016663412013291135;0.02739159483248832;0.03416813023419296;0.023031978066313963;0.014843514450409767;0.019850240321983792;0.03765658179853704
95;0.003169063391740501;0.010048369505324839;0.013606042763042003;0.010878710690255033;0.05983728429792645;0.05047003780765014;0.054065471241049545;0.035863851344838604;0.043596575811812865;0.0657019117548916;0.059376385052298364;0.0454159513290453;0.02741016154459086;0.06396728731542844;0.05770214158784448;0.027002398875666023;0.041907898516777564;-0.0019770595138081104;0.017713125026477705;0.00866636355037187;0.009714230137066293;0.011324619730022967;0.005309299449082205;0.011403906723098212;0.012951655579942267;0.007745480986728892;0.013902022709090134;9.712367996794757e-05;0.008947656134581927;0.012597971961010201;0.005276464480832965;0.020794217971764117;0.01616963298987839;0.03215372735579669;0.03153230503889437;0.006678225738061927;0.010731578377392692;0.017848601731453195;0.011834755139341402;0.020055700447052183;0.014267457705090691;0.03770574516968472;0.0030691729694138914;0.04724078327456471;0.006655778650573652;0.05568380328845135;0.052375808598808304;0.053324741300328826;0.016182298085028135;0.018276624193116042;0.02566788800164721;0.03100396871981026;-0.0037155087144258303;0.02100606609220268;0.025756761971592157;0.043733559925588805;-0.003211980096482936;0.01890825090770809;0.024370976964001922;0.03126931701492164;0.02382738241880844;0.017227598314589754;0.028293090814205613;0.033814817418856835;0.023195728290276163;0.015045544533527577;0.019975188934412635;0.03740579409035405
96;0.001020058817358116;0.006511266199012544;0.00985534871775795;0.009261879260806127;0.05983599113872118;0.05043714927428877;0.05401269790081997;0.03578675149006072;0.04353922177462577;0.06562019210708225;0.059370350310156805;0.04526812780812883;0.02737354869807085;0.06400818973102695;0.057681438723578005;0.026602828764422215;0.04171693734384063;-0.001517452387481466;0.017142516114274087;0.008552961269006842;0.009650642298926981;0.011085537953013591;0.005605430770568964;0.011418814546865663;0.012474909189036487;0.007580581467911407;0.013726737918354215;0.0003351004097829069;0.008394723239426305;0.012317024974501045;0.005315964972845977;0.021954220278666503;0.016795391390499015;0.034209536531200846;0.033082510355397665;0.006771784631554645;0.011270479674183709;0.01873191596020274;0.011669862914692963;0.021017778207337412;0.014997619388289474;0.03980349270709416;0.003093910667008093;0.04964260155624323;0.006688403524191755;0.059331929535657024;0.05552316901219734;0.056421232095680285;0.015748058099050333;0.018997361591775785;0.026382447410497;0.030249590816321836;-0.004634847414689114;0.021595892116893944;0.026474262050724118;0.04360853126470232;-0.004639595637058624;0.0191561819556314;0.024889268370199114;0.030705319219506366;0.023401893840572008;0.017806340615395877;0.02921468920434611;0.033438489273252214;0.023256943523254803;0.015252319495897115;0.02009101354985532;0.03711527985708507
97;-0.0008613721948698139;0.003283382452988093;0.00641502500907043;0.007774496328140534;0.05976968446643083;0.05034967190149575;0.05389635927371095;0.035672625081191844;0.04344010815022181;0.06545683961214555;0.05930718269100277;0.045065560352801626;0.027307119247072076;0.06398113050384535;0.05708979000878234;0.025907180538766728;0.04110778054313635;-0.00096777971118156;0.01642163733392077;0.008393109422556666;0.00954330718761165;0.010773217478336927;0.005928110084385652;0.011435314629030024;0.011892411327652064;0.007375217042668691;0.013473324518220364;0.0006250599825450287;0.007741253823789485;0.011954504971204094;0.005309939815910547;0.022950333356697605;0.0172568706061893;0.03602277073154814;0.034357257055780854;0.0068048144981990855;0.01174097103375854;0.01947611193423049;0.011381476156424153;0.021806075151288073;0.015612626249193906;0.041583029233882574;0.0031167022889911355;0.051704132073465026;0.006672356035528626;0.06265063370223078;0.058279377866663484;0.05910562984796197;0.015325852817688279;0.019739152435319207;0.027107013743337793;0.02953784791664038;-0.005436312265246546;0.022203374690225264;0.02720355114006212;0.04341772157504309;-0.005887892981799148;0.01940783348375108;0.02541637043271705;0.030171336272456717;0.022978962517053114;0.018398786979809012;0.030154491016859186;0.033040587518432085;0.023229888080768202;0.015463393431553119;0.020195418802955167;0.03678915613287237
98;-0.0028290731902966826;0.0003770176410471393;0.0034534751633710226;0.006704867035175255;0.05964076564566767;0.050209531933545604;0.05371865662299302;0.035522621210337446;0.04330061679968833;0.06521464054016102;0.059188978800820635;0.04480984658445353;0.02721187204893072;0.06388873856944222;0.055874532933599674;0.02489523771521629;0.040045062881154836;-0.0003254592602104922;0.01555502751931337;0.008187462282238545;0.009392327215683893;0.010389406516883914;0.006274212902068366;0.01145370954235525;0.011208249968649664;0.007130743608525114;0.013142699218608556;0.0009670401067138346;0.00699231970887032;0.011512533367647126;0.005243603662956786;0.02367968074759519;0.017477143570425513;0.03742464485714159;0.03520311799242781;0.006755653978230025;0.012097434966381493;0.01999880087237238;0.010942777757893207;0.022324572404698984;0.016044332204078082;0.04285215132360187;0.003137571844644055;0.0532120765295252;0.006592297277064008;0.06536891552008295;0.06038043028200013;0.061110493213483386;0.01491240062067023;0.020500705351010673;0.027838364767867052;0.02886028722431444;-0.006139836730437276;0.022827539230787286;0.027941706003392408;0.043168923802409775;-0.006988340889645173;0.019662134852122648;0.025950227301667406;0.029661265142651994;0.022556520333678387;0.019003328737342118;0.031109286585935703;0.032622281774600914;0.023125980673934343;0.015678087486851622;0.020285551308183436;0.0364307169436795
99;-0.004965825247611688;-0.002238041959779391;0.0010009625796201238;0.006130876714690814;0.05945223415763756;0.050019169454992074;0.05348239608928185;0.035338261318837105;0.04312253571411229;0.06489716594251438;0.05901836281332806;0.044503155568705655;0.027089093788574936;0.06373425380197517;0.0540041922748562;0.023558346181942635;0.038509197683626706;0.0003758340542758809;0.014551623669150415;0.007938039271273123;0.00919909426713783;0.009938000472430208;0.006639853740401269;0.011474389417883701;0.010429601750340134;0.0068497006487236445;0.012738076233533291;0.0013574114188145692;0.006155919632265305;0.010995621849134829;0.005103006295164247;0.024027321048861516;0.01737514617484648;0.03822348762454908;0.03545230794443388;0.006603145611536354;0.012288411248757736;0.020208857336852404;0.010333232507501622;0.022468429343977303;0.01621737310963739;0.04339751668681091;0.003156507976248696;0.053928195800328815;0.006433922902379319;0.06717201611572432;0.06152790939138386;0.0621353785390919;0.014505041741966762;0.02127997728130171;0.02857221542896138;0.028210207852954916;-0.006759649767632547;0.023466819668501726;0.02868478914803463;0.0428678968159546;-0.007962347804812975;0.019917660410176508;0.026488065013883233;0.02917025997167677;0.02213281965348579;0.019617661755475968;0.03207464974483454;0.03218427137698665;0.022953766780433593;0.0158954631349848;0.020357989367339346;0.03604228786080821
